1,07/31/2013 23:00:00,-0.003,0.00,124.2,125.4
1,07/31/2013 22:00:00,-0.003,0.00,124.2,125.2
1,07/31/2013 21:00:00,-0.003,0.00,124.1,125.3
1,07/31/2013 20:00:00,-0.006,0.00,123.2,124.7
1,07/31/2013 19:00:00,-0.060,0.00,123.1,124.9
1,07/31/2013 18:00:00,-1.162,-0.08,122.8,123.8
1,07/31/2013 17:00:00,-2.652,-0.19,122.4,123.0
1,07/31/2013 16:00:00,-2.805,-0.20,122.8,123.6
1,07/31/2013 15:00:00,-1.571,-0.11,122.4,123.7
1,07/31/2013 14:00:00,-4.721,-0.35,123.0,124.4
1,07/31/2013 13:00:00,-5.743,-0.43,123.9,125.2
1,07/31/2013 12:00:00,-5.971,-0.45,123.5,124.2
1,07/31/2013 11:00:00,-5.605,-0.42,123.4,124.7
1,07/31/2013 10:00:00,-4.941,-0.37,123.9,125.0
1,07/31/2013 09:00:00,-3.924,-0.29,124.4,125.3
1,07/31/2013 08:00:00,-2.353,-0.17,123.7,125.5
1,07/31/2013 07:00:00,-0.480,-0.03,123.7,124.8
1,07/31/2013 06:00:00,-0.116,0.00,124.6,125.1
1,07/31/2013 05:00:00,-0.003,0.00,124.6,125.9
1,07/31/2013 04:00:00,-0.003,0.00,125.5,125.8
1,07/31/2013 03:00:00,-0.003,0.00,125.3,125.7
1,07/31/2013 02:00:00,-0.003,0.00,125.2,125.7
1,07/31/2013 01:00:00,-0.003,0.00,124.5,125.3
1,07/31/2013 00:00:00,-0.003,0.00,124.4,124.9
1,07/30/2013 23:00:00,-0.003,0.00,124.7,125.5
1,07/30/2013 22:00:00,-0.003,0.00,124.2,125.2
1,07/30/2013 21:00:00,-0.003,0.00,123.9,125.2
1,07/30/2013 20:00:00,-0.006,0.00,124.6,125.2
1,07/30/2013 19:00:00,-0.113,0.00,123.9,125.4
1,07/30/2013 18:00:00,-0.280,-0.01,123.7,124.7
1,07/30/2013 17:00:00,-2.495,-0.18,122.6,123.7
1,07/30/2013 16:00:00,-4.029,-0.30,123.0,124.1
1,07/30/2013 15:00:00,-5.042,-0.38,123.3,123.7
1,07/30/2013 14:00:00,-5.697,-0.43,123.5,124.5
1,07/30/2013 13:00:00,-6.029,-0.45,123.8,124.5
1,07/30/2013 12:00:00,-5.977,-0.45,123.5,124.7
1,07/30/2013 11:00:00,-5.646,-0.42,123.9,125.3
1,07/30/2013 10:00:00,-4.980,-0.37,124.1,124.9
1,07/30/2013 09:00:00,-3.937,-0.29,123.8,124.9
1,07/30/2013 08:00:00,-2.415,-0.18,123.9,124.4
1,07/30/2013 07:00:00,-0.556,-0.03,123.8,124.7
1,07/30/2013 06:00:00,-0.084,0.00,124.1,124.6
1,07/30/2013 05:00:00,-0.003,0.00,124.5,124.9
1,07/30/2013 04:00:00,-0.003,0.00,124.8,125.1
1,07/30/2013 03:00:00,-0.003,0.00,124.8,125.1
1,07/30/2013 02:00:00,-0.003,0.00,124.7,125.7
1,07/30/2013 01:00:00,-0.003,0.00,125.2,125.6
1,07/30/2013 00:00:00,-0.003,0.00,124.9,125.5
1,07/29/2013 23:00:00,-0.003,0.00,124.8,125.6
1,07/29/2013 22:00:00,-0.003,0.00,124.2,125.4
1,07/29/2013 21:00:00,-0.003,0.00,124.3,125.3
1,07/29/2013 20:00:00,-0.003,0.00,124.2,124.7
1,07/29/2013 19:00:00,-0.129,0.00,123.9,124.8
1,07/29/2013 18:00:00,-0.814,-0.05,123.8,124.7
1,07/29/2013 17:00:00,-0.999,-0.07,123.9,124.3
1,07/29/2013 16:00:00,-2.807,-0.20,124.1,125.1
1,07/29/2013 15:00:00,-1.457,-0.10,123.9,124.5
1,07/29/2013 14:00:00,-1.631,-0.11,124.0,124.5
1,07/29/2013 13:00:00,-1.302,-0.09,123.7,124.5
1,07/29/2013 12:00:00,-2.053,-0.15,123.6,124.7
1,07/29/2013 11:00:00,-2.983,-0.22,123.5,124.4
1,07/29/2013 10:00:00,-3.166,-0.23,123.5,124.5
1,07/29/2013 09:00:00,-1.687,-0.12,124.0,124.6
1,07/29/2013 08:00:00,-0.972,-0.06,124.5,124.7
1,07/29/2013 07:00:00,-0.536,-0.03,124.5,124.9
1,07/29/2013 06:00:00,-0.249,-0.01,124.6,125.1
1,07/29/2013 05:00:00,-0.003,0.00,125.1,125.4
1,07/29/2013 04:00:00,-0.003,0.00,125.2,125.5
1,07/29/2013 03:00:00,-0.003,0.00,125.3,125.5
1,07/29/2013 02:00:00,-0.003,0.00,125.2,125.5
1,07/29/2013 01:00:00,-0.003,0.00,124.9,125.2
1,07/29/2013 00:00:00,-0.003,0.00,124.9,125.5
1,07/28/2013 23:00:00,-0.003,0.00,124.5,125.5
1,07/28/2013 22:00:00,-0.003,0.00,123.8,125.3
1,07/28/2013 21:00:00,-0.003,0.00,123.5,124.3
1,07/28/2013 20:00:00,-0.003,0.00,123.2,124.0
1,07/28/2013 19:00:00,-0.263,-0.01,123.2,124.0
1,07/28/2013 18:00:00,-1.117,-0.08,122.7,123.7
1,07/28/2013 17:00:00,-2.563,-0.19,122.9,123.8
1,07/28/2013 16:00:00,-1.791,-0.13,123.1,123.8
1,07/28/2013 15:00:00,-2.551,-0.19,123.5,124.1
1,07/28/2013 14:00:00,-3.071,-0.23,123.1,124.1
1,07/28/2013 13:00:00,-4.076,-0.30,123.3,124.3
1,07/28/2013 12:00:00,-3.064,-0.22,123.3,124.6
1,07/28/2013 11:00:00,-1.950,-0.14,123.9,124.7
1,07/28/2013 10:00:00,-1.041,-0.07,122.9,124.5
1,07/28/2013 09:00:00,-0.976,-0.06,123.0,124.3
1,07/28/2013 08:00:00,-0.477,-0.03,124.1,124.5
1,07/28/2013 07:00:00,-0.290,-0.01,124.4,125.0
1,07/28/2013 06:00:00,-0.107,0.00,125.0,125.3
1,07/28/2013 05:00:00,-0.003,0.00,124.7,125.1
1,07/28/2013 04:00:00,-0.003,0.00,124.6,124.9
1,07/28/2013 03:00:00,-0.003,0.00,124.5,124.7
1,07/28/2013 02:00:00,-0.003,0.00,124.2,124.6
1,07/28/2013 01:00:00,-0.003,0.00,123.9,124.4
1,07/28/2013 00:00:00,-0.003,0.00,123.5,124.1
1,07/27/2013 23:00:00,-0.003,0.00,123.4,125.4
1,07/27/2013 22:00:00,-0.003,0.00,124.0,125.1
1,07/27/2013 21:00:00,-0.003,0.00,123.8,124.8
1,07/27/2013 20:00:00,-0.003,0.00,123.5,124.6
1,07/27/2013 19:00:00,-0.078,0.00,123.7,125.1
1,07/27/2013 18:00:00,-0.401,-0.02,123.4,124.7
1,07/27/2013 17:00:00,-1.549,-0.11,122.4,123.4
1,07/27/2013 16:00:00,-2.892,-0.21,122.0,123.3
1,07/27/2013 15:00:00,-4.535,-0.34,122.6,123.5
1,07/27/2013 14:00:00,-5.651,-0.42,122.6,124.0
1,07/27/2013 13:00:00,-5.753,-0.43,122.8,124.2
1,07/27/2013 12:00:00,-4.997,-0.37,122.9,123.9
1,07/27/2013 11:00:00,-5.230,-0.39,123.1,124.6
1,07/27/2013 10:00:00,-4.056,-0.30,124.1,124.9
